#ORDER,CNE_NAME,SYMBOL,START,STOP
5730,CRCNE00006767:CRCNE00006628:CRCNE00006627:CRCNE00006626:CRCNE00006625,0,407,414
5731,CRCNE00006768:CRCNE00006808:CRCNE00006633,B,76,81
5732,CRCNE00006772,B,2,7
5733,CRCNE00006783:CRCNE00006693,0,58,65
5734,CRCNE00006783:CRCNE00006693,O,80,85
5735,CRCNE00006785,K,13,18
5736,CRCNE00006793:CRCNE00006794:CRCNE00006795,G,169,174
5737,CRCNE00006793:CRCNE00006794:CRCNE00006795,K,243,248
5738,CRCNE00006793:CRCNE00006794:CRCNE00006795,B,261,266
5739,CRCNE00006793:CRCNE00006794:CRCNE00006795,T,435,441
5740,CRCNE00006806,2,27,34
5741,CRCNE00006807,G,66,71
5742,CRCNE00006807,A,90,95
5743,CRCNE00006807,G,118,123
5744,CRCNE00006813,A,23,28
5745,CRCNE00006816:CRCNE00006815,0,29,36
5746,CRCNE00006816:CRCNE00006815,3,68,74
5747,CRCNE00006817:CRCNE00006680,U,81,87
5748,CRCNE00006817:CRCNE00006680,5,88,94
5749,CRCNE00006817:CRCNE00006680,A,162,167
5750,CRCNE00006817:CRCNE00006680,U,163,169
5751,CRCNE00006817:CRCNE00006680,B,256,261
5752,CRCNE00006817:CRCNE00006680,G,425,430
5753,CRCNE00006818,G,46,51
5754,CRCNE00006818,A,100,105
5755,CRCNE00006819,B,19,24
5756,CRCNE00006820,G,22,27
5757,CRCNE00006821:CRCNE00006801,Q,4,10
5758,CRCNE00006821:CRCNE00006801,O,63,68
5759,CRCNE00006821:CRCNE00006801,7,74,81
5760,CRCNE00006823:CRCNE00006703,5,36,42
5761,CRCNE00006823:CRCNE00006703,U,68,74
5762,CRCNE00006823:CRCNE00006703,2,144,151
5763,CRCNE00006823:CRCNE00006703,I,199,206
5764,CRCNE00006823:CRCNE00006703,B,273,278
5765,CRCNE00006834,U,12,18
5766,CRCNE00006845:CRCNE00006878,K,2,7
5767,CRCNE00006845:CRCNE00006878,D,2,9
5768,CRCNE00006845:CRCNE00006878,I,66,73
5769,CRCNE00006857,G,49,54
5770,CRCNE00006876:CRCNE00006916,H,31,40
5771,CRCNE00006876:CRCNE00006916,G,33,38
5772,CRCNE00006876:CRCNE00006916,R,95,101
5773,CRCNE00006882,A,26,31
5774,CRCNE00006882,O,37,42
5775,CRCNE00006882,J,87,94
5776,CRCNE00006882,S,122,128
5777,CRCNE00006882,A,231,236
5778,CRCNE00006883,7,90,97
5779,CRCNE00006883,B,200,205
5780,CRCNE00006883,B,250,255
5781,CRCNE00006883,S,258,264
5782,CRCNE00006884,I,20,27
5783,CRCNE00006885,A,64,69
5784,CRCNE00006885,T,89,95
5785,CRCNE00006885,S,173,179
5786,CRCNE00006885,U,236,242
5787,CRCNE00006885,A,330,335
5788,CRCNE00006887,L,7,14
5789,CRCNE00006887,3,16,22
5790,CRCNE00006887,Q,31,37
5791,CRCNE00006888,S,27,33
5792,CRCNE00006888,O,35,40
5793,CRCNE00006888,Q,118,124
5794,CRCNE00006890,O,34,39
5795,CRCNE00006900,A,12,17
5796,CRCNE00006900,U,13,19
5797,CRCNE00006900,O,92,97
5798,CRCNE00006900,M,163,169
5799,CRCNE00006900,Q,202,208
5800,CRCNE00006903:CRCNE00006866:CRCNE00006904,R,222,228
5801,CRCNE00006903:CRCNE00006866:CRCNE00006904,O,325,330
5802,CRCNE00006903:CRCNE00006866:CRCNE00006904,7,441,448
5803,CRCNE00006903:CRCNE00006866:CRCNE00006904,0,442,449
5804,CRCNE00006903:CRCNE00006866:CRCNE00006904,C,528,535
5805,CRCNE00006905,R,90,96
5806,CRCNE00006906,G,32,37
5807,CRCNE00006906,0,51,58
5808,CRCNE00006907:CRCNE00006908,G,33,38
5809,CRCNE00006907:CRCNE00006908,O,99,104
5810,CRCNE00006907:CRCNE00006908,G,105,110
5811,CRCNE00006907:CRCNE00006908,R,120,126
5812,CRCNE00006907:CRCNE00006908,A,152,157
5813,CRCNE00006907:CRCNE00006908,G,222,227
5814,CRCNE00006907:CRCNE00006908,U,237,243
5815,CRCNE00006907:CRCNE00006908,A,239,244
5816,CRCNE00006907:CRCNE00006908,B,258,263
5817,CRCNE00006907:CRCNE00006908,B,274,279
5818,CRCNE00006909:CRCNE00006910:CRCNE00006911,Q,38,44
5819,CRCNE00006909:CRCNE00006910:CRCNE00006911,K,259,264
5820,CRCNE00006909:CRCNE00006910:CRCNE00006911,0,467,474
5821,CRCNE00006909:CRCNE00006910:CRCNE00006911,C,491,498
5822,CRCNE00006909:CRCNE00006910:CRCNE00006911,A,507,512
5823,CRCNE00006909:CRCNE00006910:CRCNE00006911,K,510,515
5824,CRCNE00006909:CRCNE00006910:CRCNE00006911,D,510,517
5825,CRCNE00006909:CRCNE00006910:CRCNE00006911,Q,513,519
5826,CRCNE00006912,0,16,23
5827,CRCNE00006912,0,30,37
5828,CRCNE00006912,H,37,46
5829,CRCNE00006914,0,60,67
5830,CRCNE00006914,K,64,69
5831,CRCNE00006914,A,106,111
5832,CRCNE00006915,0,18,25
5833,CRCNE00006915,0,31,38
5834,CRCNE00006915,O,37,42
5835,CRCNE00006915,5,48,54
5836,CRCNE00006917:CRCNE00006918,A,21,26
5837,CRCNE00006919,0,49,56
5838,CRCNE00006919,3,89,95
5839,CRCNE00006919,G,273,278
5840,CRCNE00006920,K,17,22
5841,CRCNE00006941,2,27,34
5842,CRCNE00006966,G,37,42
5843,CRCNE00006968,G,8,13
5844,CRCNE00006968,0,42,49
5845,CRCNE00006969,0,27,34
5846,CRCNE00006971,O,89,94
5847,CRCNE00006972,0,21,28
5848,CRCNE00006975:CRCNE00006974,O,26,31
5849,CRCNE00006975:CRCNE00006974,T,107,113
5850,CRCNE00006975:CRCNE00006974,B,211,216
5851,CRCNE00006976,O,34,39
5852,CRCNE00006985:CRCNE00007043,H,42,51
5853,CRCNE00006985:CRCNE00007043,A,86,91
5854,CRCNE00006985:CRCNE00007043,I,102,109
5855,CRCNE00006987,3,51,57
5856,CRCNE00007004,G,48,53
5857,CRCNE00007008,O,13,18
5858,CRCNE00007012,O,30,35
5859,CRCNE00007014:CRCNE00007013,M,137,143
5860,CRCNE00007014:CRCNE00007013,3,186,192
5861,CRCNE00007015:CRCNE00006973,O,34,39
5862,CRCNE00007015:CRCNE00006973,0,175,182
5863,CRCNE00007015:CRCNE00006973,Q,211,217
5864,CRCNE00007015:CRCNE00006973,H,222,231
5865,CRCNE00007015:CRCNE00006973,B,230,235
5866,CRCNE00007016,G,4,9
5867,CRCNE00007019:CRCNE00007018,Q,142,148
5868,CRCNE00007019:CRCNE00007018,5,212,218
5869,CRCNE00007020,I,2,9
5870,CRCNE00007022,A,9,14
5871,CRCNE00007022,0,38,45
5872,CRCNE00007022,S,52,58
5873,CRCNE00007022,H,152,161
5874,CRCNE00007022,0,155,162
5875,CRCNE00007023,5,90,96
5876,CRCNE00007024,J,141,148
5877,CRCNE00007024,H,234,243
5878,CRCNE00007024,G,240,245
5879,CRCNE00007026,B,64,69
5880,CRCNE00007028:CRCNE00007027,O,9,14
5881,CRCNE00007028:CRCNE00007027,G,122,127
5882,CRCNE00007028:CRCNE00007027,O,167,172
5883,CRCNE00007029,O,7,12
5884,CRCNE00007029,3,257,263
5885,CRCNE00007032:CRCNE00011224:CRCNE00011215,2,9,16
5886,CRCNE00007032:CRCNE00011224:CRCNE00011215,2,23,30
5887,CRCNE00007032:CRCNE00011224:CRCNE00011215,O,29,34
5888,CRCNE00007032:CRCNE00011224:CRCNE00011215,A,368,373
5889,CRCNE00007032:CRCNE00011224:CRCNE00011215,0,375,382
5890,CRCNE00007032:CRCNE00011224:CRCNE00011215,0,388,395
5891,CRCNE00007033,O,94,99
5892,CRCNE00007033,B,188,193
5893,CRCNE00007033,5,205,211
5894,CRCNE00007034,0,104,111
5895,CRCNE00007034,2,121,128
5896,CRCNE00007039:CRCNE00007038,J,81,88
5897,CRCNE00007039:CRCNE00007038,5,89,95
5898,CRCNE00007039:CRCNE00007038,K,154,159
5899,CRCNE00007039:CRCNE00007038,2,182,189
5900,CRCNE00007039:CRCNE00007038,I,314,321
5901,CRCNE00007039:CRCNE00007038,K,370,375
5902,CRCNE00007039:CRCNE00007038,D,370,377
5903,CRCNE00007039:CRCNE00007038,B,436,441
5904,CRCNE00007039:CRCNE00007038,O,454,459
5905,CRCNE00007040,A,7,12
5906,CRCNE00007040,3,73,79
5907,CRCNE00007040,O,76,81
5908,CRCNE00007040,B,112,117
5909,CRCNE00007041,O,23,28
5910,CRCNE00007041,0,79,86
5911,CRCNE00007042,2,37,44
5912,CRCNE00007044,G,59,64
5913,CRCNE00007044,2,96,103
5914,CRCNE00007045,5,102,108
5915,CRCNE00007046,I,11,18
5916,CRCNE00007046,5,87,93
5917,CRCNE00007046,I,103,110
5918,CRCNE00007047,0,27,34
5919,CRCNE00007047,I,71,78
5920,CRCNE00007047,5,126,132
5921,CRCNE00007047,H,351,360
5922,CRCNE00007049,B,13,18
5923,CRCNE00007049,J,52,59
5924,CRCNE00007051,B,7,12
5925,CRCNE00007052,G,15,20
5926,CRCNE00007052,5,28,34
5927,CRCNE00007052,7,105,112
5928,CRCNE00007052,2,135,142
5929,CRCNE00007053,A,23,28
5930,CRCNE00007053,O,92,97
5931,CRCNE00007053,A,133,138
5932,CRCNE00007054,G,4,9
5933,CRCNE00007054,R,16,22
5934,CRCNE00007054,O,38,43
5935,CRCNE00007054,H,80,89
5936,CRCNE00007056,0,39,46
5937,CRCNE00007056,0,122,129
5938,CRCNE00007058,0,55,62
5939,CRCNE00007059,3,62,68
5940,CRCNE00007059,O,65,70
5941,CRCNE00007060,G,22,27
5942,CRCNE00007062,5,46,52
5943,CRCNE00007063,G,39,44
5944,CRCNE00007063,G,156,161
5945,CRCNE00007065:CRCNE00007064:CRCNE00006959,K,25,30
5946,CRCNE00007065:CRCNE00007064:CRCNE00006959,O,152,157
5947,CRCNE00007065:CRCNE00007064:CRCNE00006959,H,157,166
5948,CRCNE00007065:CRCNE00007064:CRCNE00006959,A,236,241
5949,CRCNE00007067:CRCNE00007066,7,126,133
5950,CRCNE00007067:CRCNE00007066,7,174,181
5951,CRCNE00007067:CRCNE00007066,T,321,327
5952,CRCNE00007067:CRCNE00007066,J,344,351
5953,CRCNE00007068,B,48,53
5954,CRCNE00007070,0,144,151
5955,CRCNE00007070,A,154,159
5956,CRCNE00007071,G,2,7
5957,CRCNE00007071,G,23,28
5958,CRCNE00007071,0,100,107
5959,CRCNE00007072,F,58,63
5960,CRCNE00007072,F,64,69
5961,CRCNE00007072,5,70,76
5962,CRCNE00007074,G,81,86
5963,CRCNE00007075,B,25,30
5964,CRCNE00007076,O,110,115
5965,CRCNE00007076,0,165,172
5966,CRCNE00007077,5,218,224
5967,CRCNE00007077,O,221,226
5968,CRCNE00007078,5,10,16
5969,CRCNE00007079,O,28,33
5970,CRCNE00007079,T,67,73
5971,CRCNE00007080:CRCNE00007081,G,43,48
5972,CRCNE00007080:CRCNE00007081,0,119,126
5973,CRCNE00007084:CRCNE00007085,K,79,84
5974,CRCNE00007084:CRCNE00007085,T,82,88
5975,CRCNE00007084:CRCNE00007085,B,106,111
5976,CRCNE00007087,B,47,52
5977,CRCNE00007087,S,109,115
5978,CRCNE00007087,O,134,139
5979,CRCNE00007089,B,31,36
5980,CRCNE00007089,T,52,58
5981,CRCNE00007089,B,103,108
5982,CRCNE00007089,A,308,313
5983,CRCNE00007090,C,16,23
5984,CRCNE00007090,5,84,90
5985,CRCNE00007090,F,96,101
5986,CRCNE00007090,P,132,139
5987,CRCNE00007091,C,25,32
5988,CRCNE00007094,M,71,77
5989,CRCNE00007095:CRCNE00007096:CRCNE00007097,B,45,50
5990,CRCNE00007095:CRCNE00007096:CRCNE00007097,B,88,93
5991,CRCNE00007095:CRCNE00007096:CRCNE00007097,A,213,218
5992,CRCNE00007095:CRCNE00007096:CRCNE00007097,R,218,224
5993,CRCNE00007095:CRCNE00007096:CRCNE00007097,Q,291,297
5994,CRCNE00007120,O,39,44
5995,CRCNE00007121:CRCNE00007229,0,14,21
5996,CRCNE00007121:CRCNE00007229,T,140,146
5997,CRCNE00007121:CRCNE00007229,B,312,317
5998,CRCNE00007122,G,60,65
5999,CRCNE00007126,B,41,46
6000,CRCNE00007134:CRCNE00007294,A,26,31
6001,CRCNE00007134:CRCNE00007294,B,29,34
6002,CRCNE00007135,0,31,38
6003,CRCNE00007138,0,72,79
6004,CRCNE00007141:CRCNE00007337,G,105,110
6005,CRCNE00007141:CRCNE00007337,C,403,410
6006,CRCNE00007141:CRCNE00007337,T,476,482
6007,CRCNE00007144,H,23,32
6008,CRCNE00007146,H,1,10
6009,CRCNE00007146,K,42,47
6010,CRCNE00007148,S,52,58
6011,CRCNE00007148,Q,96,102
6012,CRCNE00007151,5,13,19
6013,CRCNE00007151,B,31,36
6014,CRCNE00007152:CRCNE00007410,O,31,36
6015,CRCNE00007152:CRCNE00007410,C,68,75
6016,CRCNE00007152:CRCNE00007410,B,132,137
6017,CRCNE00007153,G,3,8
6018,CRCNE00007162,0,22,29
6019,CRCNE00007162,7,23,30
6020,CRCNE00007193,H,12,21
6021,CRCNE00007193,0,15,22
6022,CRCNE00007193,B,40,45
6023,CRCNE00007205,H,76,85
6024,CRCNE00007205,K,118,123
6025,CRCNE00007205,B,195,200
6026,CRCNE00007206,B,25,30
6027,CRCNE00007207,T,80,86
6028,CRCNE00007209:CRCNE00007208,Q,169,175
6029,CRCNE00007210,H,24,33
6030,CRCNE00007210,G,107,112
6031,CRCNE00007211,5,60,66
6032,CRCNE00007211,L,114,121
6033,CRCNE00007211,0,136,143
6034,CRCNE00007211,3,149,155
6035,CRCNE00007215:CRCNE00007216,G,88,93
6036,CRCNE00007215:CRCNE00007216,K,102,107
6037,CRCNE00007215:CRCNE00007216,0,156,163
6038,CRCNE00007215:CRCNE00007216,G,215,220
6039,CRCNE00007215:CRCNE00007216,A,243,248
6040,CRCNE00007215:CRCNE00007216,U,244,250
6041,CRCNE00007219:CRCNE00007118,I,50,57
6042,CRCNE00007221:CRCNE00007222,O,2,7
6043,CRCNE00007221:CRCNE00007222,2,129,136
6044,CRCNE00007223:CRCNE00007224,H,35,44
6045,CRCNE00007225,K,48,53
6046,CRCNE00007226:CRCNE00007227,H,28,37
6047,CRCNE00007226:CRCNE00007227,0,77,84
6048,CRCNE00007226:CRCNE00007227,O,91,96
6049,CRCNE00007226:CRCNE00007227,0,132,139
6050,CRCNE00007230,I,59,66
6051,CRCNE00007235,A,1,6
6052,CRCNE00007239:CRCNE00007240:CRCNE00007241,B,72,77
6053,CRCNE00007239:CRCNE00007240:CRCNE00007241,0,82,89
6054,CRCNE00007239:CRCNE00007240:CRCNE00007241,O,129,134
6055,CRCNE00007242,D,18,25
6056,CRCNE00007242,K,20,25
6057,CRCNE00007242,0,61,68
6058,CRCNE00007243,B,2,7
6059,CRCNE00007243,O,128,133
6060,CRCNE00007244:CRCNE00007245,5,16,22
6061,CRCNE00007244:CRCNE00007245,G,19,24
6062,CRCNE00007244:CRCNE00007245,S,38,44
6063,CRCNE00007246:CRCNE00007247,B,90,95
6064,CRCNE00007246:CRCNE00007247,H,211,220
6065,CRCNE00007248:CRCNE00007249,R,22,28
6066,CRCNE00007248:CRCNE00007249,B,173,178
6067,CRCNE00007248:CRCNE00007249,S,215,221
6068,CRCNE00007250,H,46,55
6069,CRCNE00007251,B,22,27
6070,CRCNE00007251,3,46,52
6071,CRCNE00007253,S,81,87
6072,CRCNE00007253,O,108,113
6073,CRCNE00007253,0,118,125
6074,CRCNE00007254,S,14,20
6075,CRCNE00007254,0,30,37
6076,CRCNE00007255,O,45,50
6077,CRCNE00007257:CRCNE00007258:CRCNE00007259,B,7,12
6078,CRCNE00007257:CRCNE00007258:CRCNE00007259,0,56,63
6079,CRCNE00007257:CRCNE00007258:CRCNE00007259,0,107,114
6080,CRCNE00007257:CRCNE00007258:CRCNE00007259,G,144,149
6081,CRCNE00007257:CRCNE00007258:CRCNE00007259,G,183,188
6082,CRCNE00007257:CRCNE00007258:CRCNE00007259,A,195,200
6083,CRCNE00007257:CRCNE00007258:CRCNE00007259,K,218,223
6084,CRCNE00007257:CRCNE00007258:CRCNE00007259,A,269,274
6085,CRCNE00007257:CRCNE00007258:CRCNE00007259,G,282,287
6086,CRCNE00007260,B,35,40
6087,CRCNE00007261,B,76,81
6088,CRCNE00007262:CRCNE00007263,3,105,111
6089,CRCNE00007262:CRCNE00007263,I,167,174
6090,CRCNE00007262:CRCNE00007263,B,183,188
6091,CRCNE00007264,0,120,127
6092,CRCNE00007264,B,138,143
6093,CRCNE00007265:CRCNE00007266,O,11,16
6094,CRCNE00007265:CRCNE00007266,7,15,22
6095,CRCNE00007265:CRCNE00007266,R,108,114
6096,CRCNE00007269,B,233,238
6097,CRCNE00007271,H,108,117
6098,CRCNE00007272,0,34,41
6099,CRCNE00007272,B,160,165
6100,CRCNE00007274,B,2,7
6101,CRCNE00007274,3,12,18
6102,CRCNE00007274,O,28,33
6103,CRCNE00007274,B,39,44
6104,CRCNE00007274,B,89,94
6105,CRCNE00007275,P,65,72
6106,CRCNE00007277,9,21,28
6107,CRCNE00007279,E,186,192
6108,CRCNE00007279,S,192,198
6109,CRCNE00007280,H,6,15
6110,CRCNE00007281,G,44,49
6111,CRCNE00007282,B,2,7
6112,CRCNE00007282,A,5,10
6113,CRCNE00007282,B,99,104
6114,CRCNE00007282,B,110,115
6115,CRCNE00007283:CRCNE00007284:CRCNE00007415,5,105,111
6116,CRCNE00007283:CRCNE00007284:CRCNE00007415,2,108,115
6117,CRCNE00007283:CRCNE00007284:CRCNE00007415,B,207,212
6118,CRCNE00007283:CRCNE00007284:CRCNE00007415,O,317,322
6119,CRCNE00007285,0,102,109
6120,CRCNE00007288,0,72,79
6121,CRCNE00007289,0,29,36
6122,CRCNE00007290,G,21,26
6123,CRCNE00007290,A,49,54
6124,CRCNE00007290,G,63,68
6125,CRCNE00007291,G,11,16
6126,CRCNE00007292:CRCNE00007293,0,25,32
6127,CRCNE00007292:CRCNE00007293,O,56,61
6128,CRCNE00007292:CRCNE00007293,7,61,68
6129,CRCNE00007292:CRCNE00007293,O,65,70
6130,CRCNE00007292:CRCNE00007293,5,105,111
6131,CRCNE00007295,O,10,15
6132,CRCNE00007295,J,27,34
6133,CRCNE00007297,G,1,6
6134,CRCNE00007297,G,31,36
6135,CRCNE00007297,7,124,131
6136,CRCNE00007297,C,168,175
6137,CRCNE00007298,J,33,40
6138,CRCNE00007300,0,63,70
6139,CRCNE00007301,0,26,33
6140,CRCNE00007301,C,34,41
6141,CRCNE00007303,B,26,31
6142,CRCNE00007304,G,25,30
6143,CRCNE00007307,K,7,12
6144,CRCNE00007309,A,8,13
6145,CRCNE00007309,B,270,275
6146,CRCNE00007309,S,419,425
6147,CRCNE00007309,M,443,449
6148,CRCNE00007309,0,512,519
6149,CRCNE00007309,2,548,555
6150,CRCNE00007309,U,631,637
6151,CRCNE00007309,5,658,664
6152,CRCNE00007309,A,692,697
6153,CRCNE00007309,G,729,734
6154,CRCNE00007311,I,81,88
6155,CRCNE00007312,H,20,29
6156,CRCNE00007312,A,27,32
6157,CRCNE00007313,5,16,22
6158,CRCNE00007313,O,19,24
6159,CRCNE00007314:CRCNE00007315,5,23,29
6160,CRCNE00007314:CRCNE00007315,G,31,36
6161,CRCNE00007314:CRCNE00007315,B,51,56
6162,CRCNE00007316,G,49,54
6163,CRCNE00007317,B,20,25
6164,CRCNE00007318,0,27,34
6165,CRCNE00007318,S,207,213
6166,CRCNE00007318,B,414,419
6167,CRCNE00007319,S,8,14
6168,CRCNE00007319,S,48,54
6169,CRCNE00007320:CRCNE00007321,A,83,88
6170,CRCNE00007320:CRCNE00007321,A,120,125
6171,CRCNE00007320:CRCNE00007321,O,174,179
6172,CRCNE00007320:CRCNE00007321,H,270,279
6173,CRCNE00007322,2,65,72
6174,CRCNE00007322,K,170,175
6175,CRCNE00007323:CRCNE00007324,2,172,179
6176,CRCNE00007326,B,4,9
6177,CRCNE00007326,0,29,36
6178,CRCNE00007327,A,69,74
6179,CRCNE00007328:CRCNE00007329,B,76,81
6180,CRCNE00007328:CRCNE00007329,O,81,86
6181,CRCNE00007328:CRCNE00007329,B,167,172
6182,CRCNE00007328:CRCNE00007329,C,237,244
6183,CRCNE00007328:CRCNE00007329,A,315,320
6184,CRCNE00007328:CRCNE00007329,U,316,322
6185,CRCNE00007328:CRCNE00007329,K,320,325
6186,CRCNE00007330,K,76,81
6187,CRCNE00007332:CRCNE00007333,S,48,54
6188,CRCNE00007332:CRCNE00007333,H,102,111
6189,CRCNE00007334:CRCNE00007335:CRCNE00007336,G,12,17
6190,CRCNE00007334:CRCNE00007335:CRCNE00007336,B,27,32
6191,CRCNE00007334:CRCNE00007335:CRCNE00007336,B,374,379
6192,CRCNE00007334:CRCNE00007335:CRCNE00007336,A,405,410
6193,CRCNE00007334:CRCNE00007335:CRCNE00007336,0,527,534
6194,CRCNE00007334:CRCNE00007335:CRCNE00007336,K,569,574
6195,CRCNE00007338:CRCNE00007339:CRCNE00007340,I,55,62
6196,CRCNE00007338:CRCNE00007339:CRCNE00007340,O,81,86
6197,CRCNE00007338:CRCNE00007339:CRCNE00007340,U,144,150
6198,CRCNE00007338:CRCNE00007339:CRCNE00007340,A,146,151
6199,CRCNE00007341,5,15,21
6200,CRCNE00007342:CRCNE00007343,0,47,54
6201,CRCNE00007342:CRCNE00007343,I,159,166
6202,CRCNE00007342:CRCNE00007343,A,228,233
6203,CRCNE00007342:CRCNE00007343,B,248,253
6204,CRCNE00007342:CRCNE00007343,Q,257,263
6205,CRCNE00007344,M,28,34
6206,CRCNE00007344,A,136,141
6207,CRCNE00007345,B,58,63
6208,CRCNE00007345,U,131,137
6209,CRCNE00007345,C,215,222
6210,CRCNE00007345,0,229,236
6211,CRCNE00007346,O,54,59
6212,CRCNE00007346,O,176,181
6213,CRCNE00007346,N,215,222
6214,CRCNE00007347,O,41,46
6215,CRCNE00007348,B,2,7
6216,CRCNE00007348,A,51,56
6217,CRCNE00007348,U,55,61
6218,CRCNE00007350,H,122,131
6219,CRCNE00007350,G,124,129
6220,CRCNE00007350,5,181,187
6221,CRCNE00007350,2,211,218
6222,CRCNE00007350,G,243,248
6223,CRCNE00007351:CRCNE00007352,H,97,106
6224,CRCNE00007351:CRCNE00007352,B,121,126
6225,CRCNE00007353,0,71,78
6226,CRCNE00007353,S,89,95
6227,CRCNE00007354:CRCNE00007143:CRCNE00007355,B,1,6
6228,CRCNE00007354:CRCNE00007143:CRCNE00007355,A,4,9
6229,CRCNE00007354:CRCNE00007143:CRCNE00007355,U,5,11
6230,CRCNE00007354:CRCNE00007143:CRCNE00007355,U,231,237
6231,CRCNE00007354:CRCNE00007143:CRCNE00007355,A,233,238
6232,CRCNE00007354:CRCNE00007143:CRCNE00007355,Q,340,346
6233,CRCNE00007356,K,83,88
6234,CRCNE00007357:CRCNE00007358,H,41,50
6235,CRCNE00007357:CRCNE00007358,S,47,53
6236,CRCNE00007357:CRCNE00007358,O,96,101
6237,CRCNE00007357:CRCNE00007358,O,157,162
6238,CRCNE00007359:CRCNE00007360,K,25,30
6239,CRCNE00007361,G,15,20
6240,CRCNE00007361,K,79,84
6241,CRCNE00007361,0,96,103
6242,CRCNE00007362,0,34,41
6243,CRCNE00007362,0,72,79
6244,CRCNE00007362,F,113,118
6245,CRCNE00007364:CRCNE00007365,E,2,8
6246,CRCNE00007364:CRCNE00007365,0,16,23
6247,CRCNE00007364:CRCNE00007365,K,36,41
6248,CRCNE00007364:CRCNE00007365,K,111,116
6249,CRCNE00007364:CRCNE00007365,A,117,122
6250,CRCNE00007366,5,31,37
6251,CRCNE00007366,M,37,43
6252,CRCNE00007369,H,14,23
6253,CRCNE00007372,K,38,43
6254,CRCNE00007373,5,334,340
6255,CRCNE00007373,2,337,344
6256,CRCNE00007374:CRCNE00007375:CRCNE00007376:CRCNE00007377,G,73,78
6257,CRCNE00007374:CRCNE00007375:CRCNE00007376:CRCNE00007377,B,204,209
6258,CRCNE00007374:CRCNE00007375:CRCNE00007376:CRCNE00007377,G,271,276
6259,CRCNE00007374:CRCNE00007375:CRCNE00007376:CRCNE00007377,B,293,298
6260,CRCNE00007374:CRCNE00007375:CRCNE00007376:CRCNE00007377,G,306,311
6261,CRCNE00007380,G,52,57
6262,CRCNE00007381,0,77,84
6263,CRCNE00007383,I,8,15
6264,CRCNE00007383,5,32,38
6265,CRCNE00007383,0,59,66
6266,CRCNE00007384,0,144,151
6267,CRCNE00007384,H,156,165
6268,CRCNE00007386,G,44,49
6269,CRCNE00007386,G,59,64
6270,CRCNE00007387:CRCNE00007388,5,158,164
6271,CRCNE00007387:CRCNE00007388,A,185,190
6272,CRCNE00007390,0,6,13
6273,CRCNE00007390,S,72,78
6274,CRCNE00007390,S,88,94
6275,CRCNE00007391,0,12,19
6276,CRCNE00007391,G,124,129
6277,CRCNE00007391,5,140,146
6278,CRCNE00007392,I,46,53
6279,CRCNE00007393:CRCNE00007394,S,29,35
6280,CRCNE00007393:CRCNE00007394,I,82,89
6281,CRCNE00007395,G,34,39
6282,CRCNE00007395,O,52,57
6283,CRCNE00007395,E,207,213
6284,CRCNE00007395,A,357,362
6285,CRCNE00007395,L,378,385
6286,CRCNE00007396,G,3,8
6287,CRCNE00007396,G,212,217
6288,CRCNE00007397,A,52,57
6289,CRCNE00007397,K,61,66
6290,CRCNE00007400,O,5,10
6291,CRCNE00007401,E,23,29
6292,CRCNE00007401,F,31,36
6293,CRCNE00007402,G,73,78
6294,CRCNE00007403:CRCNE00007404:CRCNE00007462,F,178,183
6295,CRCNE00007403:CRCNE00007404:CRCNE00007462,0,189,196
6296,CRCNE00007403:CRCNE00007404:CRCNE00007462,A,287,292
6297,CRCNE00007403:CRCNE00007404:CRCNE00007462,S,365,371
6298,CRCNE00007403:CRCNE00007404:CRCNE00007462,C,450,457
6299,CRCNE00007406,G,48,53
6300,CRCNE00007407:CRCNE00007408,Q,23,29
6301,CRCNE00007407:CRCNE00007408,S,54,60
6302,CRCNE00007407:CRCNE00007408,0,98,105
6303,CRCNE00007409,2,12,19
6304,CRCNE00007414:CRCNE00007413,A,120,125
6305,CRCNE00007416,O,59,64
6306,CRCNE00007427,O,11,16
6307,CRCNE00007441:CRCNE00007296,S,49,55
6308,CRCNE00007441:CRCNE00007296,D,52,59
6309,CRCNE00007441:CRCNE00007296,K,54,59
6310,CRCNE00007441:CRCNE00007296,A,57,62
6311,CRCNE00007441:CRCNE00007296,B,79,84
6312,CRCNE00007441:CRCNE00007296,H,92,101
6313,CRCNE00007458,G,18,23
6314,CRCNE00007478:CRCNE00007256,U,23,29
6315,CRCNE00007478:CRCNE00007256,A,77,82
6316,CRCNE00007478:CRCNE00007256,0,110,117
6317,CRCNE00007478:CRCNE00007256,G,164,169
6318,CRCNE00007481,B,27,32
6319,CRCNE00007489,5,19,25
6320,CRCNE00007500:CRCNE00007616,0,19,26
6321,CRCNE00007500:CRCNE00007616,G,99,104
6322,CRCNE00007501,O,23,28
6323,CRCNE00007502,I,8,15
6324,CRCNE00007502,5,44,50
6325,CRCNE00007506:CRCNE00007505,G,47,52
6326,CRCNE00007506:CRCNE00007505,0,100,107
6327,CRCNE00007508,5,49,55
6328,CRCNE00007508,G,60,65
6329,CRCNE00007512,G,16,21
6330,CRCNE00007512,K,136,141
6331,CRCNE00007515,0,124,131
6332,CRCNE00007517,0,41,48
6333,CRCNE00007517,A,68,73
6334,CRCNE00007517,H,71,80
6335,CRCNE00007517,O,89,94
6336,CRCNE00007518,O,12,17
6337,CRCNE00007518,O,98,103
6338,CRCNE00007518,K,127,132
6339,CRCNE00007518,U,166,172
